ZoneNumber,Commodity,BuyingSize,SellingSize,SpecifiedExchange,ImportFunctionMidpoint,ImportFunctionMidpointPrice,ExportFunctionMidpoint,ExportFunctionMidpointPrice,ImportFunctionDelta,ImportFunctionSlope,ImportFunctionEta,ExportFunctionDelta,ExportFunctionSlope,ExportFunctionEta,MonitorExchange
82,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
83,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
84,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
85,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
86,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
87,ResUnitMH,1,1,FALSE,-8.1169704,200,1.61051,0,405.84852,4.83E-04,0.002,0,-1.61E-04,0,FALSE
88,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
89,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
90,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
91,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
92,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
93,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
94,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
95,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
96,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
97,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
98,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
99,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
100,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
101,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
102,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
103,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
104,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
105,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
106,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
107,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
108,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
109,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
110,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
111,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
112,ResUnitMH,1,1,FALSE,-6.6353012,200,1.61051,0,331.76506,4.83E-04,0.002,0,-1.61E-04,0,FALSE
113,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
114,ResUnitMH,1,1,FALSE,-5.3468932,200,1.61051,0,267.34466,4.83E-04,0.002,0,-1.61E-04,0,FALSE
115,ResUnitMH,1,1,FALSE,-9.340958,200,1.61051,0,467.0479,4.83E-04,0.002,0,-1.61E-04,0,FALSE
116,ResUnitMH,1,1,FALSE,-0.966306,200,1.61051,0,48.3153,4.83E-04,0.002,0,-1.61E-04,0,FALSE
117,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
118,ResUnitMH,1,1,FALSE,-54.4674482,200,1.61051,0,2723.37241,4.83E-04,0.002,0,-1.61E-04,0,FALSE
119,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
120,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
121,ResUnitMH,1,1,FALSE,-6.3454094,200,1.61051,0,317.27047,4.83E-04,0.002,0,-1.61E-04,0,FALSE
122,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
123,ResUnitMH,1,1,FALSE,-9.4053784,200,1.61051,0,470.26892,4.83E-04,0.002,0,-1.61E-04,0,FALSE
124,ResUnitMH,1,1,FALSE,-12.0144046,200,1.61051,0,600.72023,4.83E-04,0.002,0,-1.61E-04,0,FALSE
125,ResUnitMH,1,1,FALSE,-18.3920242,200,1.61051,0,919.60121,4.83E-04,0.002,0,-1.61E-04,0,FALSE
126,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
127,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
128,ResUnitMH,1,1,FALSE,-2.898918,200,1.61051,0,144.9459,4.83E-04,0.002,0,-1.61E-04,0,FALSE
129,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
130,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
131,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
132,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
133,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
134,ResUnitMH,1,1,FALSE,-0.3543122,200,1.61051,0,17.71561,4.83E-04,0.002,0,-1.61E-04,0,FALSE
135,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
136,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
137,ResUnitMH,1,1,FALSE,-5.0570014,200,1.61051,0,252.85007,4.83E-04,0.002,0,-1.61E-04,0,FALSE
138,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
139,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
140,ResUnitMH,1,1,FALSE,-2.3513446,200,1.61051,0,117.56723,4.83E-04,0.002,0,-1.61E-04,0,FALSE
141,ResUnitMH,1,1,FALSE,-7.2150848,200,1.61051,0,360.75424,4.83E-04,0.002,0,-1.61E-04,0,FALSE
142,ResUnitMH,1,1,FALSE,-46.8014206,200,1.61051,0,2340.07103,4.83E-04,0.002,0,-1.61E-04,0,FALSE
143,ResUnitMH,1,1,FALSE,-53.3400912,200,1.61051,0,2667.00456,4.83E-04,0.002,0,-1.61E-04,0,FALSE
144,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
145,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
146,ResUnitMH,1,1,FALSE,-18.4886548,200,1.61051,0,924.43274,4.83E-04,0.002,0,-1.61E-04,0,FALSE
147,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
148,ResUnitMH,1,1,FALSE,-3.2532302,200,1.61051,0,162.66151,4.83E-04,0.002,0,-1.61E-04,0,FALSE
149,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
150,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
151,ResUnitMH,1,1,FALSE,-8.696754,200,1.61051,0,434.8377,4.83E-04,0.002,0,-1.61E-04,0,FALSE
152,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
153,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
154,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
155,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
156,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
157,ResUnitMH,1,1,FALSE,-0.2254714,200,1.61051,0,11.27357,4.83E-04,0.002,0,-1.61E-04,0,FALSE
158,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
159,ResUnitMH,1,1,FALSE,-7.6338174,200,1.61051,0,381.69087,4.83E-04,0.002,0,-1.61E-04,0,FALSE
160,ResUnitMH,1,1,FALSE,-10.468315,200,1.61051,0,523.41575,4.83E-04,0.002,0,-1.61E-04,0,FALSE
161,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
162,ResUnitMH,1,1,FALSE,-0.9018856,200,1.61051,0,45.09428,4.83E-04,0.002,0,-1.61E-04,0,FALSE
163,ResUnitMH,1,1,FALSE,-8.6001234,200,1.61051,0,430.00617,4.83E-04,0.002,0,-1.61E-04,0,FALSE
164,ResUnitMH,1,1,FALSE,-3.3176506,200,1.61051,0,165.88253,4.83E-04,0.002,0,-1.61E-04,0,FALSE
165,ResUnitMH,1,1,FALSE,-1.4172488,200,1.61051,0,70.86244,4.83E-04,0.002,0,-1.61E-04,0,FALSE
166,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
167,ResUnitMH,1,1,FALSE,-16.1373102,200,1.61051,0,806.86551,4.83E-04,0.002,0,-1.61E-04,0,FALSE
168,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
169,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
170,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
171,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
172,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
173,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
174,ResUnitMH,1,1,FALSE,-10.5971558,200,1.61051,0,529.85779,4.83E-04,0.002,0,-1.61E-04,0,FALSE
175,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
176,ResUnitMH,1,1,FALSE,-5.0570014,200,1.61051,0,252.85007,4.83E-04,0.002,0,-1.61E-04,0,FALSE
177,ResUnitMH,1,1,FALSE,-4.4772178,200,1.61051,0,223.86089,4.83E-04,0.002,0,-1.61E-04,0,FALSE
178,ResUnitMH,1,1,FALSE,-9.179907,200,1.61051,0,458.99535,4.83E-04,0.002,0,-1.61E-04,0,FALSE
179,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
180,ResUnitMH,1,1,FALSE,-0.1288408,200,1.61051,0,6.44204,4.83E-04,0.002,0,-1.61E-04,0,FALSE
181,ResUnitMH,1,1,FALSE,-6.8607726,200,1.61051,0,343.03863,4.83E-04,0.002,0,-1.61E-04,0,FALSE
182,ResUnitMH,1,1,FALSE,-2.9955486,200,1.61051,0,149.77743,4.83E-04,0.002,0,-1.61E-04,0,FALSE
183,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
184,ResUnitMH,1,1,FALSE,-7.7626582,200,1.61051,0,388.13291,4.83E-04,0.002,0,-1.61E-04,0,FALSE
185,ResUnitMH,1,1,FALSE,-4.3805872,200,1.61051,0,219.02936,4.83E-04,0.002,0,-1.61E-04,0,FALSE
186,ResUnitMH,1,1,FALSE,-19.3583302,200,1.61051,0,967.91651,4.83E-04,0.002,0,-1.61E-04,0,FALSE
187,ResUnitMH,1,1,FALSE,-3.4787016,200,1.61051,0,173.93508,4.83E-04,0.002,0,-1.61E-04,0,FALSE
188,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
189,ResUnitMH,1,1,FALSE,-1.3206182,200,1.61051,0,66.03091,4.83E-04,0.002,0,-1.61E-04,0,FALSE
190,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
191,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
192,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
193,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
194,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
195,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
196,ResUnitMH,1,1,FALSE,-6.4742502,200,1.61051,0,323.71251,4.83E-04,0.002,0,-1.61E-04,0,FALSE
197,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
198,ResUnitMH,1,1,FALSE,-3.8008036,200,1.61051,0,190.04018,4.83E-04,0.002,0,-1.61E-04,0,FALSE
199,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
200,ResUnitMH,1,1,FALSE,-5.3791034,200,1.61051,0,268.95517,4.83E-04,0.002,0,-1.61E-04,0,FALSE
201,ResUnitMH,1,1,FALSE,-9.6308498,200,1.61051,0,481.54249,4.83E-04,0.002,0,-1.61E-04,0,FALSE
202,ResUnitMH,1,1,FALSE,-1.5138794,200,1.61051,0,75.69397,4.83E-04,0.002,0,-1.61E-04,0,FALSE
203,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
204,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
205,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
206,ResUnitMH,1,1,FALSE,-6.2165686,200,1.61051,0,310.82843,4.83E-04,0.002,0,-1.61E-04,0,FALSE
207,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
208,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
209,ResUnitMH,1,1,FALSE,-16.1695204,200,1.61051,0,808.47602,4.83E-04,0.002,0,-1.61E-04,0,FALSE
210,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
211,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
212,ResUnitMH,1,1,FALSE,-0.4509428,200,1.61051,0,22.54714,4.83E-04,0.002,0,-1.61E-04,0,FALSE
213,ResUnitMH,1,1,FALSE,-1.288408,200,1.61051,0,64.4204,4.83E-04,0.002,0,-1.61E-04,0,FALSE
214,ResUnitMH,1,1,FALSE,-1.449459,200,1.61051,0,72.47295,4.83E-04,0.002,0,-1.61E-04,0,FALSE
215,ResUnitMH,1,1,FALSE,-4.83153,200,1.61051,0,241.5765,4.83E-04,0.002,0,-1.61E-04,0,FALSE
216,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
217,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
218,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
219,ResUnitMH,1,1,FALSE,-21.1621014,200,1.61051,0,1058.10507,4.83E-04,0.002,0,-1.61E-04,0,FALSE
220,ResUnitMH,1,1,FALSE,-17.9732916,200,1.61051,0,898.66458,4.83E-04,0.002,0,-1.61E-04,0,FALSE
221,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
222,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
223,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
224,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
225,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
226,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
227,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
228,ResUnitMH,1,1,FALSE,0,200,1.61051,0,0,4.83E-04,0.002,0,-1.61E-04,0,FALSE
229,ResUnitMH,1,1,FALSE,-0.1932612,200,1.61051,0,9.66306,4.83E-04,0.002,0,-1.61E-04,0,FALSE
