Origin,Destination,dist_da_t_op,time_da_t_op,toll_op,hbw_lo_pk,hbw_med_pk,hbw_hi_pk,hbc_hi_op,hbs_hi_op,hbo_hi_op,nhb_hi_op
2,44,32.6,36,0.015,-4.963,-3.124,-1.873,-1.141,-0.67,-1.03,-1.637
2,45,31.9,36.7,0,-4.978,-3.029,-1.938,-1.174,-0.668,-1.024,-1.635
2,46,27.3,37.2,0,-4.995,-2.852,-1.924,-1.192,-0.605,-0.984,-1.54
2,47,26.3,37.7,0,-4.859,-2.829,-2.037,-1.166,-0.556,-0.931,-1.448
2,48,23.3,30.5,0,-4.182,-2.529,-1.828,-1.04,-0.446,-0.8,-1.31
2,49,19.2,23.6,0,-3.409,-1.998,-1.424,-0.792,-0.179,-0.542,-0.951
2,50,22.1,27.3,0,-3.701,-2.29,-1.703,-0.972,-0.362,-0.713,-1.196
2,51,23.3,27.4,0,-3.93,-2.454,-1.845,-0.998,-0.388,-0.749,-1.234
2,52,20.6,24.1,0,-3.278,-2.087,-1.575,-0.904,-0.298,-0.659,-1.118
2,53,24.5,29.5,0,-3.77,-2.492,-1.959,-1.079,-0.475,-0.853,-1.344
2,54,25.4,29.9,0,-4.085,-2.69,-2.068,-1.139,-0.533,-0.898,-1.427
2,55,26,31.4,0,-4.037,-2.659,-2.058,-1.137,-0.554,-0.877,-1.429
2,56,27.1,31.9,0,-4.187,-2.751,-2.083,-1.171,-0.566,-0.915,-1.48
2,57,27,31.7,0,-4.119,-2.735,-2.099,-1.184,-0.585,-0.947,-1.497
2,58,29.2,33.5,0,-4.933,-2.988,-2.125,-1.263,-0.676,-0.989,-1.592
2,59,31.8,38.3,0,-4.998,-3.237,-2.103,-1.254,-0.757,-1.092,-1.741
2,60,31.9,38.6,0.013,-4.863,-3.255,-2.119,-1.26,-0.769,-1.101,-1.749
2,61,28.1,34.8,0,-4.237,-2.834,-2.095,-1.229,-0.634,-0.957,-1.554
2,62,27,32.8,0,-3.811,-2.591,-2.03,-1.184,-0.58,-0.9,-1.472
2,63,34.2,38.4,0,-5.969,-3.4,-2.09,-1.233,-0.758,-1.114,-1.761
2,64,36,40.6,0,-5.498,-3.434,-2.183,-1.315,-0.83,-1.171,-1.845
2,65,30.8,38.5,0,-6.002,-3.536,-2.35,-1.445,-0.918,-1.226,-1.918
2,66,34.8,41,0,-6.532,-3.622,-2.284,-1.454,-0.986,-1.295,-2.039
2,67,37.3,43.7,0,-6.594,-3.69,-2.343,-1.447,-0.973,-1.332,-2.061
2,68,27.5,33.6,0,-4.566,-2.91,-2.14,-1.217,-0.611,-0.96,-1.531
2,69,30.8,42.1,0,-5.336,-3.422,-2.515,-1.435,-0.837,-1.183,-1.839
2,70,32.2,40.3,0,-4.97,-3.254,-2.421,-1.417,-0.812,-1.153,-1.817
2,71,35.3,45.2,0,-5.664,-3.634,-2.639,-1.579,-0.972,-1.313,-2.032
2,72,34.1,40.6,0,-5.426,-3.533,-2.591,-1.503,-0.894,-1.269,-1.941
2,73,31.2,36.5,0,-5.211,-3.205,-2.28,-1.353,-0.758,-1.091,-1.722
2,74,30.6,34.8,0,-4.907,-3.08,-2.204,-1.336,-0.751,-1.056,-1.688
2,75,32.9,39.1,0,-4.903,-3.2,-2.359,-1.433,-0.834,-1.163,-1.833
2,76,31.4,36,0,-4.99,-3.169,-2.261,-1.425,-0.831,-1.123,-1.777
2,77,34.7,40.8,0,-4.935,-3.322,-2.465,-1.661,-0.946,-1.274,-1.972
2,78,33.6,38.5,0,-5.006,-3.228,-2.284,-1.495,-0.924,-1.206,-1.904
2,79,32,37.8,0,-5.024,-3.233,-2.231,-1.421,-0.851,-1.154,-1.824
2,80,33.9,39.6,0,-5.316,-3.322,-2.284,-1.498,-0.925,-1.221,-1.925
2,81,35.2,42.6,0,-6.135,-3.568,-2.39,-1.525,-1.001,-1.282,-2.015
2,82,39.4,48.1,0,-7.071,-3.935,-2.594,-1.753,-1.214,-1.496,-2.308
2,83,42.9,49.5,0,-6.213,-3.96,-2.686,-1.834,-1.297,-1.582,-2.423
2,84,39,45.1,0,-5.82,-3.644,-2.514,-1.67,-1.148,-1.423,-2.208
2,85,36,40.9,0,-5.157,-3.402,-2.439,-1.564,-0.988,-1.315,-2.028
2,86,39.3,45.1,0,-5.488,-3.928,-2.875,-1.987,-1.238,-1.552,-2.367
2,87,40.3,47.3,0,-5.694,-3.783,-2.615,-1.771,-1.224,-1.513,-2.33
2,88,38.3,44.2,0,-5.272,-3.563,-2.481,-1.676,-1.127,-1.416,-2.199
2,89,37.7,42.9,0,-5.318,-3.523,-2.464,-1.636,-1.108,-1.39,-2.166
2,90,36.4,41.3,0,-5.197,-3.395,-2.311,-1.593,-1.035,-1.327,-2.078
2,91,36.7,46.2,0,-5.017,-3.53,-2.769,-1.695,-1.149,-1.441,-2.196
2,92,37.4,43.7,0,-5.279,-3.499,-2.49,-1.66,-1.06,-1.371,-2.13
2,93,36.3,41,0,-5.062,-3.386,-2.415,-1.6,-1.004,-1.316,-2.053
2,94,36.3,41,0,-5.089,-3.444,-2.493,-1.613,-1.013,-1.34,-2.068
2,95,36.2,41.9,0,-4.592,-3.203,-2.471,-1.546,-0.946,-1.279,-1.993
2,96,37.5,42.8,0,-5.173,-3.585,-2.635,-1.645,-1.04,-1.386,-2.127
2,97,37.6,45.6,0,-5.302,-3.792,-2.931,-1.785,-1.174,-1.53,-2.503
2,98,35.3,41.5,0,-4.506,-3.137,-2.466,-1.512,-0.911,-1.254,-1.951
2,99,40.1,44.8,0,-5.059,-3.501,-2.63,-1.623,-1.014,-1.375,-2.115
2,100,37,43.9,0,-4.971,-3.41,-2.574,-1.582,-0.995,-1.323,-2.049
2,101,38.3,47.6,0,-5.383,-3.657,-2.721,-1.69,-1.062,-1.407,-2.161
2,102,40.1,53.1,0,-6.101,-4.055,-2.976,-1.823,-1.215,-1.563,-2.358
2,103,38.3,43.9,0,-5.001,-3.937,-3.096,-1.987,-1.278,-1.736,-2.44
2,104,40.3,44.7,0,-5.2,-3.593,-2.591,-1.75,-1.163,-1.475,-2.27
2,105,38.1,44.1,0,-5.26,-3.582,-2.616,-1.713,-1.116,-1.439,-2.202
2,106,39.3,44.5,0,-5.142,-3.545,-2.546,-1.708,-1.111,-1.426,-2.204
2,107,39.9,44.5,0,-5.342,-3.587,-2.517,-1.711,-1.124,-1.438,-2.219
2,108,40.3,45.6,0,-5.645,-3.678,-2.522,-1.752,-1.182,-1.476,-2.278
2,109,41.7,48.7,0,-6.039,-3.871,-2.629,-1.828,-1.257,-1.55,-2.378
2,110,44.9,53.1,0,-6.426,-4.169,-2.831,-1.985,-1.412,-1.705,-2.588
2,111,45.2,51.9,0,-6.719,-4.182,-2.785,-1.964,-1.394,-1.681,-2.556
2,112,42.6,48.3,0,-5.937,-3.897,-2.641,-1.854,-1.282,-1.573,-2.411
2,113,42.5,47.7,0,-5.668,-3.803,-2.633,-1.851,-1.272,-1.57,-2.405
2,114,44.9,50.4,0,-6.039,-4.019,-2.741,-1.953,-1.373,-1.667,-2.537
2,115,48.3,54.3,0,-6.338,-4.304,-2.924,-2.077,-1.504,-1.79,-2.705
2,116,45.8,51.1,0,-5.799,-4.025,-2.805,-1.996,-1.412,-1.71,-2.595
2,117,46,51.7,0,-6.421,-4.205,-2.828,-1.98,-1.41,-1.697,-2.577
2,118,47.8,53.9,0,-5.928,-4.141,-2.879,-2.074,-1.49,-1.787,-2.699
2,119,52.1,60.8,0.009,-7.165,-4.772,-3.172,-2.275,-1.705,-1.992,-2.977
2,120,47.5,54.7,0,-6.626,-4.331,-2.917,-2.059,-1.482,-1.773,-2.678
2,121,53,60.5,0.991,-7.444,-4.783,-3.126,-2.265,-1.712,-1.998,-2.988
2,122,54,59.4,0,-7.234,-4.854,-3.246,-2.32,-1.745,-2.042,-3.186
2,123,51.5,56.1,0,-6.192,-4.385,-3.017,-2.194,-1.613,-1.909,-2.863
2,124,49.7,55.1,0,-6.006,-4.266,-2.967,-2.136,-1.555,-1.852,-2.787
2,125,49.2,54.1,0,-6.334,-4.329,-2.953,-2.125,-1.54,-1.837,-2.765
2,126,51.9,58.8,0,-7.415,-4.746,-3.164,-2.279,-1.691,-1.988,-2.968
2,127,50.9,58.1,0,-8.737,-4.718,-3.087,-2.223,-1.634,-1.931,-2.892
2,128,50.5,58.2,0,-6.351,-4.436,-3.057,-2.211,-1.626,-1.925,-2.885
2,129,50,56.4,0,-6.386,-4.38,-2.995,-2.169,-1.583,-1.881,-2.824
2,130,48.3,58.3,0,-7.263,-4.696,-3.248,-2.172,-1.571,-1.892,-2.825
2,131,45.1,53.7,0,-6.633,-4.306,-2.998,-1.998,-1.393,-1.714,-2.589
2,132,42.8,49.1,0,-6.001,-4.025,-2.837,-1.863,-1.265,-1.583,-2.408
2,133,43.6,52.4,0,-8.108,-4.545,-3.123,-2.002,-1.397,-1.727,-2.586
2,134,43.7,52,0,-6.294,-4.066,-2.761,-1.926,-1.36,-1.646,-2.509
2,135,43.6,49.3,0,-6.054,-3.957,-2.689,-1.885,-1.316,-1.609,-2.457
2,136,41.9,47.1,0,-5.954,-3.894,-2.654,-1.808,-1.267,-1.552,-2.384
2,137,41.9,46.8,0,-6.037,-3.866,-2.638,-1.797,-1.257,-1.543,-2.369
2,138,43.5,49.8,0,-6.113,-3.918,-2.645,-1.816,-1.28,-1.563,-2.397
2,139,44.6,50,0,-6.307,-4.034,-2.724,-1.874,-1.335,-1.626,-2.479
2,140,48,51.8,0,-6.73,-4.193,-2.788,-1.955,-1.415,-1.702,-2.584
2,141,45.1,49.7,0,-6.226,-4.064,-2.754,-1.911,-1.372,-1.657,-2.525
2,142,47.7,52.7,0,-6.621,-4.258,-2.854,-2.016,-1.477,-1.761,-2.666
2,143,41.3,49,0,-6.515,-3.904,-2.592,-1.771,-1.231,-1.517,-2.335
2,144,41.1,50.1,0,-6.292,-3.897,-2.616,-1.788,-1.243,-1.535,-2.357
2,145,41.2,52.3,0,-6.516,-4.015,-2.7,-1.83,-1.292,-1.576,-2.413
2,146,43,52.1,0,-7.463,-4.15,-2.717,-1.869,-1.331,-1.614,-2.466
2,147,44.9,50.7,0,-7.232,-4.263,-2.821,-1.939,-1.399,-1.682,-2.558
2,148,47.8,54.2,0,-7.521,-4.507,-2.984,-2.076,-1.535,-1.818,-2.741
2,149,50.1,56.3,0,-7.899,-4.642,-3.054,-2.151,-1.609,-1.89,-2.835
2,150,47.8,53.3,0,-7.341,-4.453,-2.944,-2.055,-1.512,-1.795,-2.71
2,151,46.7,52.2,0,-7.209,-4.354,-2.88,-2.012,-1.452,-1.741,-2.636
2,152,45.3,51,0,-6.836,-4.176,-2.763,-1.956,-1.382,-1.672,-2.543
2,153,47.8,54.5,0,-7.882,-4.456,-2.919,-2.077,-1.503,-1.792,-2.703
2,154,51.4,57.6,0.963,-8.316,-4.819,-3.088,-2.211,-1.7,-1.972,-2.968
2,155,28.5,50.1,0,-5.069,-2.835,-2.058,-1.437,-0.786,-1.236,-1.868
2,156,16.3,22.7,0,-1.778,-1.071,-0.832,-0.751,-0.104,-0.225,-0.559
2,157,24.2,39.5,0,-3.896,-2.136,-1.518,-1.024,-0.399,-0.825,-1.309
2,158,19.4,33,0,-3.127,-1.746,-1.255,-0.92,-0.243,-0.652,-1.104
2,159,18.4,32.7,0,-3.029,-1.763,-1.286,-0.857,-0.176,-0.66,-1.081
2,160,15.8,27,0,-2.632,-1.494,-1.084,-0.723,-0.063,-0.502,-0.88
2,161,12.6,22.1,0,-1.897,-1.1,-0.807,-0.528,0.072,-0.312,-0.623
2,162,10.4,19.3,0,-1.66,-1.017,-0.764,-0.459,0.245,-0.273,-0.527
2,163,22.6,37.2,0,-3.498,-1.987,-1.443,-0.964,-0.334,-0.723,-1.168
2,164,23.3,35.2,0,-4.222,-2.388,-1.723,-1.139,-0.511,-0.94,-1.456
2,165,28.4,41.7,0,-4.84,-2.734,-1.964,-1.326,-0.737,-1.118,-1.697
2,166,16,23.3,0,-2.262,-1.307,-0.953,-0.571,0.061,-0.4,-0.685
2,167,21.6,28.1,0,-3.33,-1.858,-1.317,-0.873,-0.246,-0.653,-1.074
2,168,11,20.7,0,-2.006,-1.161,-0.837,-0.501,0.131,-0.316,-0.565
2,169,11.5,16.3,0,-1.795,-1.053,-0.756,-0.428,0.206,-0.248,-0.45
2,170,23.5,29.9,0.009,-3.72,-2.176,-1.482,-0.933,-0.333,-0.764,-1.217
2,171,25.4,33.5,0,-4.569,-2.701,-1.695,-1.076,-0.456,-0.856,-1.364
2,172,19.6,26.8,0,-3.44,-1.979,-1.412,-0.799,-0.181,-0.569,-0.98
2,173,20.4,30.5,0,-3.202,-1.827,-1.307,-0.812,-0.189,-0.62,-1.017
2,174,19.9,25.4,0,-3.438,-1.901,-1.321,-0.836,-0.209,-0.647,-1.05
2,175,21.8,26.4,0,-3.915,-2.114,-1.464,-0.882,-0.256,-0.705,-1.114
2,176,27.6,36.4,0,-4.79,-2.633,-1.838,-1.195,-0.565,-1.011,-1.524
2,177,28.7,46.3,0,-4.886,-2.781,-2.011,-1.406,-0.634,-1.116,-1.729
2,178,32.7,47,0,-5.832,-3.204,-2.264,-1.515,-0.885,-1.349,-1.968
2,179,32.2,40.8,0,-5.551,-2.997,-2.089,-1.252,-0.634,-1.033,-1.606
2,180,38.2,51.8,0,-6.564,-3.622,-2.55,-1.634,-1.019,-1.429,-2.127
2,181,38.7,53.5,0,-6.354,-3.688,-2.598,-1.705,-1.109,-1.516,-2.235
2,182,43.5,61.7,0,-7.564,-4.113,-2.881,-1.923,-1.296,-1.743,-2.527
2,183,47.7,69,0,-8.477,-4.613,-3.255,-2.116,-1.492,-1.967,-2.775
2,184,44.9,54.7,0,-7.394,-4.096,-2.635,-1.878,-1.271,-1.626,-2.443
2,185,46.9,54.3,0,-7.238,-4.284,-2.821,-2.004,-1.434,-1.736,-2.624
2,186,53.2,58,0,-8.616,-4.694,-3.052,-2.174,-1.574,-1.898,-2.83
2,187,52.8,59.6,0,-8.869,-4.858,-3.191,-2.255,-1.723,-2.009,-2.984
2,188,54.3,62.9,0,-9.396,-5.083,-3.342,-2.361,-1.85,-2.1,-3.119
2,189,63.5,77.2,0.098,-11.191,-6.087,-4.051,-2.892,-2.342,-2.63,-3.827
2,190,58.7,66.6,0.862,-10.08,-5.407,-3.433,-2.461,-1.994,-2.253,-3.356
2,191,58.2,62.9,0.385,-8.46,-5.223,-3.293,-2.377,-1.911,-2.169,-3.245
2,192,45,51.9,0,-7.104,-4.146,-2.726,-1.892,-1.352,-1.638,-2.499
2,193,59.2,78.9,0,-10.691,-5.669,-3.73,-2.72,-2.114,-2.449,-3.578
2,194,73.1,84.9,0,-9.382,-5.057,-3.531,-2.422,-1.791,-2.235,-3.205
2,195,69.2,72.5,0,-10.578,-5.732,-3.933,-2.722,-2.099,-2.523,-3.618
2,196,79.9,85.2,0,-11.817,-6.285,-4.121,-3.058,-2.637,-2.785,-4.015
2,197,68.2,74.7,0,-11.989,-6.268,-4.088,-3.023,-2.416,-2.751,-3.982
2,198,60.1,63.4,0,-7.485,-5.166,-3.426,-2.479,-1.878,-2.247,-3.252
2,199,59.9,82.8,0,-10.542,-5.636,-3.91,-2.724,-2.132,-2.539,-3.615
2,200,48.4,69.1,0,-7.672,-4.246,-2.987,-1.967,-1.329,-1.866,-2.588
2,201,64.4,90.6,0,-12.087,-6.393,-4.415,-3.19,-2.56,-3,-4.239
2,202,50.2,75.9,0,-6.758,-3.65,-2.57,-1.786,-1.139,-1.587,-2.338
2,203,66.9,97.5,0,-10.714,-5.689,-3.944,-2.824,-2.195,-2.633,-3.745
2,204,87.7,133.2,0,-12.063,-6.401,-4.434,-3.195,-2.565,-3.007,-4.249
2,205,90,133.6,0,-15.932,-8.473,-5.866,-4.242,-3.616,-4.056,-5.673
2,206,91,124.7,0,-14.484,-7.685,-5.275,-3.787,-3.158,-3.602,-5.057
2,207,72.6,105.6,0,-12.695,-6.784,-4.731,-3.396,-2.768,-3.21,-4.523
2,208,75.1,105.6,0,-14.428,-7.591,-5.022,-3.721,-3.113,-3.45,-4.933
2,209,82,122.1,0,-14.14,-7.583,-5.295,-3.808,-3.147,-3.631,-5.081
2,210,101,103.5,0,-15.776,-8.034,-5.154,-3.933,-3.328,-3.662,-5.209
2,211,80.1,96.9,0,-13.832,-7.186,-4.685,-3.503,-2.893,-3.23,-4.633
2,212,95.4,95.9,0,-15.166,-7.725,-4.942,-3.77,-3.177,-3.497,-4.989
2,213,102.9,101.5,0,-16.475,-8.32,-5.297,-4.068,-3.46,-3.795,-5.392
2,214,88.8,92.4,0,-14.833,-7.643,-4.954,-3.731,-3.212,-3.462,-4.938
2,215,75.7,97.1,0,-13.31,-7.132,-4.752,-3.431,-2.885,-3.169,-4.572
2,216,39.4,47.2,0,-5.271,-3.659,-2.639,-1.828,-1.233,-1.554,-2.374
2,217,4.3,8.6,0,-1.091,-0.691,-0.578,-0.299,0.348,-0.088,-0.32
2,218,6.9,10.7,0,-1.142,-0.71,-0.527,-0.24,0.389,-0.017,-0.193
2,219,9,12.8,0,-1.299,-0.775,-0.572,-0.303,0.324,-0.061,-0.269
2,220,12.6,16.4,0,-1.882,-1.128,-0.839,-0.463,0.158,-0.243,-0.507
2,221,14.8,18.1,0,-2.472,-1.47,-1.046,-0.586,0.031,-0.366,-0.678
2,222,17.7,22,0,-2.822,-1.73,-1.291,-0.715,-0.106,-0.489,-0.861
2,223,25.6,30.5,0,-3.936,-2.563,-1.999,-1.116,-0.511,-0.871,-1.396
2,224,26.1,31.3,0,-4.256,-3.047,-2.424,-1.365,-0.74,-1.093,-1.694
2,225,26.5,31.5,0,-4.399,-2.845,-2.112,-1.166,-0.561,-0.915,-1.471
2,226,42.5,47.1,0,-5.958,-3.883,-2.652,-1.849,-1.27,-1.569,-2.4
2,227,45.3,49.9,0,-6.093,-4.072,-2.793,-1.962,-1.381,-1.678,-2.549
2,228,47.1,51.8,0,-6.634,-4.272,-2.863,-2.034,-1.447,-1.745,-2.64
2,229,52.1,56.1,0,-6.616,-4.534,-3.063,-2.216,-1.631,-1.929,-2.887
2,230,96.3,127.7,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
2,231,466.3,502.7,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
2,232,1702.9,1901.5,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
2,233,1624.2,1779.5,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
2,234,69,214.4,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
2,235,7516.3,8182.7,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
2,236,8016.3,8782.7,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
3,1,6.1,12.8,0,-0.875,-0.623,-0.547,-0.27,0.393,-0.096,-0.292
3,2,4.5,9.2,0,-0.546,-0.405,-0.377,-0.147,0.764,0.039,-0.1
3,3,2.7,6,0,0.138,-0.073,-0.138,-0.003,0.981,0.202,0.08
3,4,4.1,8.7,0,-0.439,-0.365,-0.296,-0.076,0.725,0.112,-0.034
3,5,4.1,8.9,0,-0.528,-0.398,-0.353,-0.172,0.613,0.058,-0.035
3,6,6,13.6,0,-0.99,-0.664,-0.528,-0.269,0.375,-0.064,-0.242
3,7,6.2,13.7,0,-0.871,-0.626,-0.503,-0.249,0.461,-0.045,-0.21
3,8,5.6,11.9,0,-0.73,-0.534,-0.425,-0.195,0.489,-0.002,-0.178
3,9,7,15.4,0,-1.091,-0.74,-0.576,-0.304,0.361,-0.115,-0.322
3,10,10,19.1,0,-1.832,-1.154,-0.879,-0.45,0.188,-0.283,-0.526
3,11,7.6,15.1,0,-1.227,-0.75,-0.632,-0.347,0.314,-0.157,-0.374
3,12,8,16.4,0,-1.321,-0.892,-0.738,-0.407,0.315,-0.18,-0.418
3,13,7.8,16.7,0,-1.293,-0.852,-0.696,-0.36,0.335,-0.12,-0.301
3,14,11.4,20.5,0,-1.9,-1.164,-0.893,-0.526,0.103,-0.316,-0.609
3,15,11.3,22.6,0,-2.043,-1.247,-0.957,-0.563,0.075,-0.368,-0.668
3,16,15.1,26.2,0,-2.686,-1.585,-1.178,-0.721,-0.096,-0.519,-0.894
3,17,13.3,22.2,0,-2.224,-1.437,-1.077,-0.616,0.026,-0.442,-0.744
3,18,15.5,23.7,0,-2.401,-1.507,-1.121,-0.65,-0.036,-0.475,-0.818
3,19,12.5,20.1,0,-2.067,-1.29,-0.973,-0.543,0.104,-0.343,-0.633
3,20,14.6,23.7,0,-2.493,-1.537,-1.133,-1.018,-0.033,-0.553,-0.876
3,21,18.2,25.9,0,-2.942,-1.706,-1.224,-0.733,-0.122,-0.561,-0.926
3,22,20,27.7,0,-3.527,-2.022,-1.447,-0.875,-0.247,-0.731,-1.122
3,23,17.8,25,0,-2.856,-1.776,-1.301,-0.74,-0.112,-0.564,-0.933
3,24,22.3,30.3,0.037,-3.59,-2.226,-1.376,-0.878,-0.296,-0.741,-1.19
3,25,19.1,26.1,0,-3.001,-1.912,-1.393,-0.799,-0.173,-0.629,-1.021
3,26,20.1,28,0,-3.199,-1.979,-1.435,-0.851,-0.226,-0.67,-1.088
3,27,19.9,27.6,0,-3.301,-2.006,-1.443,-0.841,-0.215,-0.661,-1.073
3,28,22.4,32.9,0,-3.725,-2.222,-1.602,-0.972,-0.353,-0.792,-1.249
3,29,16.6,23.7,0,-2.61,-1.586,-1.167,-0.69,-0.073,-0.474,-0.84
3,30,17.8,27.2,0,-2.705,-1.669,-1.237,-0.776,-0.157,-0.552,-0.967
3,31,18.6,31.1,0,-2.993,-1.737,-1.284,-0.816,-0.193,-0.603,-1.012
3,32,19.4,25.8,0,-3.313,-1.903,-1.373,-0.83,-0.206,-0.588,-1.021
3,33,21.4,27.7,0,-3.95,-2.302,-1.666,-0.928,-0.314,-0.677,-1.16
3,34,23.7,30.8,0,-3.787,-2.379,-1.768,-1.055,-0.438,-0.828,-1.341
3,35,31.3,41.2,0,-5.967,-3.441,-2.156,-1.334,-0.729,-1.161,-1.754
3,36,30.4,40,0,-5.354,-3.114,-1.935,-1.288,-0.67,-1.049,-1.664
3,37,29.5,39.5,0,-5.157,-2.917,-1.811,-1.174,-0.555,-0.949,-1.516
3,38,34.1,45.3,0,-5.837,-3.409,-2.165,-1.467,-0.85,-1.244,-1.918
3,39,26.1,35.8,0.016,-4.784,-2.659,-1.766,-1.054,-0.512,-0.938,-1.442
3,40,25.7,33,0.025,-4.324,-2.702,-1.597,-1.009,-0.445,-0.835,-1.363
3,41,24.9,32.8,0,-4.602,-2.67,-1.634,-1.037,-0.419,-0.813,-1.328
3,42,26.8,33.9,0,-4.624,-2.725,-1.655,-1.092,-0.476,-0.859,-1.4
3,43,29,36,0,-5.087,-3.031,-1.853,-1.172,-0.574,-0.966,-1.535
3,44,31.4,37.9,0.015,-4.985,-3.173,-1.905,-1.141,-0.671,-1.023,-1.651
3,45,31.3,38.5,0,-5.212,-3.208,-2,-1.18,-0.676,-1.041,-1.665
3,46,30.7,40.6,0,-5.41,-3.108,-2.006,-1.267,-0.709,-1.087,-1.697
3,47,30.9,42.5,0,-5.514,-3.191,-2.23,-1.334,-0.774,-1.116,-1.749
3,48,27,36.7,0,-4.7,-2.859,-2.072,-1.239,-0.638,-1.002,-1.586
3,49,22.9,29.7,0,-4.059,-2.371,-1.709,-0.996,-0.382,-0.731,-1.241
3,50,25.8,33.4,0,-4.251,-2.665,-1.986,-1.174,-0.564,-0.899,-1.482
3,51,27,33.6,0,-4.45,-2.836,-2.13,-1.201,-0.589,-0.936,-1.519
3,52,24.4,30.3,0,-3.883,-2.491,-1.872,-1.105,-0.498,-0.849,-1.401
3,53,28.3,35.7,0,-4.311,-2.906,-2.259,-1.282,-0.678,-1.037,-1.634
3,54,29.2,36.1,0,-4.636,-3.101,-2.362,-1.341,-0.736,-1.082,-1.711
3,55,29.7,37.6,0,-4.585,-3.069,-2.357,-1.34,-0.735,-1.062,-1.712
3,56,30.8,38.1,0,-4.743,-3.157,-2.369,-1.373,-0.768,-1.103,-1.757
3,57,30.8,37.9,0,-4.664,-3.149,-2.373,-1.386,-0.782,-1.135,-1.775
3,58,32.9,39.7,0,-5.605,-3.378,-2.382,-1.464,-0.862,-1.178,-1.868
3,59,33.3,41.1,0,-5.174,-3.453,-2.185,-1.263,-0.787,-1.142,-1.812
3,60,34,40.6,0.042,-5.089,-3.498,-2.215,-1.274,-0.795,-1.158,-1.824
3,61,32,40.7,0,-4.736,-3.23,-2.315,-1.372,-0.824,-1.135,-1.819
3,62,30.8,38.8,0,-4.307,-2.999,-2.297,-1.354,-0.775,-1.081,-1.754
3,63,33,40.3,0,-6.072,-3.459,-2.128,-1.234,-0.759,-1.111,-1.773
3,64,34.8,42.5,0,-5.697,-3.59,-2.254,-1.324,-0.832,-1.177,-1.871
3,65,34.8,42.2,0,-6.704,-3.872,-2.538,-1.504,-1.032,-1.348,-2.098
3,66,38.9,46.1,0,-6.852,-3.802,-2.388,-1.467,-0.995,-1.35,-2.095
3,67,36.2,45.5,0,-6.689,-3.749,-2.388,-1.45,-0.974,-1.337,-2.072
3,68,31.3,39.8,0,-5.198,-3.312,-2.435,-1.42,-0.805,-1.151,-1.807
3,69,34.5,48.2,0,-5.95,-3.829,-2.794,-1.636,-1.024,-1.376,-2.113
3,70,36,46.5,0,-5.479,-3.655,-2.702,-1.618,-1.01,-1.349,-2.089
3,71,39,51.4,0,-6.281,-4.036,-2.896,-1.78,-1.174,-1.507,-2.306
3,72,37.8,46.7,0,-5.966,-3.944,-2.855,-1.704,-1.101,-1.469,-2.214
3,73,35,42.7,0,-5.838,-3.601,-2.533,-1.554,-0.948,-1.286,-1.996
3,74,34.3,41,0,-5.452,-3.478,-2.441,-1.53,-0.938,-1.254,-1.961
3,75,36.6,45.3,0,-5.428,-3.601,-2.615,-1.627,-1.023,-1.36,-2.107
3,76,35.1,42.2,0,-5.535,-3.575,-2.514,-1.59,-1.033,-1.32,-2.058
3,77,38.4,46.9,0,-5.469,-3.749,-2.734,-1.834,-1.144,-1.474,-2.245
3,78,37.3,44.6,0,-5.549,-3.631,-2.555,-1.614,-1.124,-1.4,-2.18
3,79,36,43.5,0,-5.377,-3.627,-2.477,-1.498,-1.011,-1.314,-2.06
3,80,37.8,45.5,0,-5.729,-3.715,-2.543,-1.581,-1.1,-1.394,-2.172
3,81,39.3,47.4,0,-6.71,-3.925,-2.558,-1.556,-1.082,-1.401,-2.178
3,82,43.5,53.2,0,-7.788,-4.303,-2.807,-1.787,-1.312,-1.625,-2.483
3,83,46.7,55.1,0,-6.798,-4.355,-2.906,-1.868,-1.395,-1.711,-2.599
3,84,42.9,50.8,0,-6.33,-4.023,-2.693,-1.705,-1.237,-1.546,-2.378
3,85,39.8,46.8,0,-5.674,-3.818,-2.697,-1.659,-1.162,-1.494,-2.271
3,86,43.4,51,0,-5.886,-4.39,-3.129,-2.043,-1.342,-1.699,-2.546
3,87,44.2,53.3,0,-6.028,-4.182,-2.837,-1.818,-1.347,-1.656,-2.528
3,88,42.3,50.1,0,-5.531,-3.955,-2.706,-1.727,-1.256,-1.561,-2.403
3,89,41.8,48.6,0,-5.633,-3.915,-2.643,-1.673,-1.203,-1.518,-2.341
3,90,40.3,47.3,0,-5.538,-3.785,-2.594,-1.653,-1.182,-1.483,-2.297
3,91,40.5,52.4,0,-5.53,-3.956,-3.008,-1.896,-1.312,-1.637,-2.471
